ts,strategy,coin,action,direction,entry_price
2026-06-23T21:20:47.178754+00:00,RSI_LOOSE,BEAT,CLOSE,TP,2.459,2.222,-1,18.956128507523392,9.638064253761696
2026-06-23T21:20:47.182705+00:00,BB_LONG_WIN,BEAT,CLOSE,TP,2.452,2.222,-1,18.440195758564435,9.380097879282218
2026-06-23T21:20:47.193100+00:00,STOCHASTIC_EXTREME,BEAT,CLOSE,TP,2.452,2.222,-1,18.440195758564435,9.380097879282218
2026-06-23T21:20:47.691146+00:00,STOCHASTIC_EXTREME,NAORIS,OPEN,1,0.03449,0.0,0.0,0,0.13927926942636845,20834.0,15740.0
2026-06-23T21:20:47.692947+00:00,WILLIAMS_R,BEAT,CLOSE,TP,2.459,2.222,-1,18.956128507523392,9.638064253761696
2026-06-23T21:20:48.159804+00:00,WILLIAMS_R,NAORIS,OPEN,1,0.03449,0.0,0.0,0,0.13927926942636845,20834.0,15740.0
2026-06-23T21:20:48.161821+00:00,CCI_EXTREME,BEAT,CLOSE,TP,2.459,2.222,-1,18.956128507523392,9.638064253761696
2026-06-23T21:25:50.004869+00:00,VWAP_REVERT,DYDX,OPEN,-1,0.149
2026-06-23T21:25:50.241219+00:00,ZSCORE_SLOW_REVERT,BEAT,OPEN,-1,2.242
2026-06-23T21:25:50.245882+00:00,CANDLE_THREE_CROWS_SHORT,DRIFT,CLOSE,SL,0.01733,0.01827,-1,-8.376180034622042,-5.424120023081361
2026-06-23T21:25:50.718905+00:00,BB_LONG_WIN,BEAT,OPEN,-1,2.242,0.0,0.0,0,-0.2014211995601049,4720.0,7101.0
2026-06-23T21:25:51.186094+00:00,VWAP_TIGHT,FOLKS,OPEN,1,2.536,0.0,0.0,0,-0.12082598183362736,2018.1,2572.7999999999997
2026-06-23T21:25:51.427135+00:00,CCI_EXTREME,BEAT,OPEN,1,2.242
2026-06-23T21:30:53.039444+00:00,CANDLE_BEAR_MARUBOZU,NIGHT,OPEN,-1,0.03187
2026-06-23T21:35:52.348852+00:00,VWAP_TIGHT,GTC,CLOSE,TIMEOUT,0.07232,0.07258,1,0.29926991150444604,0.3595132743362974
2026-06-23T21:35:52.356730+00:00,WILLIAMS_R,BAS,CLOSE,TP,0.031167,0.031803,1,3.7612397728366394,2.0406198864183196
2026-06-23T21:40:51.424071+00:00,WICKS_LONG_LOWER,SIREN,CLOSE,TP,0.04397,0.04588,1,8.367741642028633,4.343870821014317
2026-06-23T21:40:51.426989+00:00,VWAP_REVERT,DYDX,CLOSE,TP,0.149,0.1475,-1,1.6934228187919484,1.0067114093959741
2026-06-23T21:40:51.432312+00:00,MTF_MOMENTUM,SIREN,CLOSE,TP,0.044,0.04588,1,8.225454545454545,4.2727272727272725
2026-06-23T21:40:51.900717+00:00,CANDLE_THREE_SOLDIERS,GUA,OPEN,1,0.5005
2026-06-23T21:40:52.370150+00:00,CANDLE_THREE_SOLDIERS,LAB,OPEN,1,14.982,0.0,0.0,0,-0.3746898263027295,126.0,277.0
2026-06-23T21:40:52.620382+00:00,KELTNER_BREAKOUT,SIREN,OPEN,1,0.04588
2026-06-23T21:45:53.037585+00:00,WICKS_SHORT_UPPER,RESOLV,OPEN,-1,0.02406
2026-06-23T21:45:53.040704+00:00,VWAP_REVERT,GTC,CLOSE,TIMEOUT,0.07252,0.07257,1,-0.18210700496416296,0.0689464975179185
2026-06-23T21:45:53.519854+00:00,VWAP_REVERT,DYDX,OPEN,-1,0.1483,0.0,0.0,0,0.13662362689890067,157831.5,119888.4
2026-06-23T21:45:53.524560+00:00,BB_PURE_REVERT,OGN,CLOSE,TP,0.01604,0.01624,1,3.260648379052411,1.2468827930174704
2026-06-23T21:45:53.526368+00:00,ZSCORE_SLOW_REVERT,BEAT,CLOSE,TP,2.242,2.059,-1,16.004710080285445,8.162355040142723
2026-06-23T21:45:53.998061+00:00,MTF_MOMENTUM,SIREN,OPEN,1,0.04543
2026-06-23T21:45:54.007212+00:00,BB_LONG_WIN,BEAT,CLOSE,TP,2.242,2.059,-1,16.004710080285445,8.162355040142723
2026-06-23T21:45:54.477814+00:00,MA_CROSS_FAST,CYS,OPEN,1,0.3661
2026-06-23T21:45:54.480402+00:00,VWAP_TIGHT,AIOT,CLOSE,TP,0.06053,0.06014,-1,0.7264629109532499,0.6443086073021665
2026-06-23T21:45:54.481954+00:00,VWAP_TIGHT,M,CLOSE,TP,2.8823,2.8615,-1,0.8424688616729659,0.7216459077819772
2026-06-23T21:45:54.723721+00:00,WILLIAMS_R,BEAT,OPEN,1,2.059
2026-06-23T21:45:54.725322+00:00,CCI_EXTREME,BEAT,CLOSE,SL,2.242,2.059,1,-16.644710080285446,-8.162355040142723
2026-06-23T21:45:54.960206+00:00,CCI_EXTREME,NAORIS,OPEN,1,0.03409
2026-06-23T21:50:49.995672+00:00,ZSCORE_SLOW_REVERT,BEAT,OPEN,-1,2.137
2026-06-23T21:50:50.471978+00:00,CANDLE_MORNING_STAR_LONG,TRADOOR,OPEN,1,0.4133,0.0,0.0,0,0.2214941022280472,1398.0,891.0
2026-06-23T21:50:50.716040+00:00,BB_LONG_WIN,BEAT,OPEN,-1,2.137
2026-06-23T21:50:50.726678+00:00,WILLIAMS_R,BEAT,CLOSE,TP,2.059,2.137,1,7.256493443419121,3.78824672170956
2026-06-23T21:50:51.198565+00:00,CCI_EXTREME,BEAT,OPEN,1,2.137,0.0,0.0,0,-0.4664745783060208,4444.0,12215.0
2026-06-23T21:55:51.189911+00:00,CANDLE_BULL_ENGULF_LONG,ZEREBRO,OPEN,1,0.038171
2026-06-23T21:55:51.663363+00:00,BB_PURE_REVERT,OGN,OPEN,-1,0.01617
2026-06-23T21:55:52.136144+00:00,CANDLE_THREE_CROWS_SHORT,DRIFT,OPEN,-1,0.0185,0.0,0.0,0,0.41320002525019545,291033.0,120845.0
2026-06-23T21:55:52.371727+00:00,CANDLE_THREE_CROWS_SHORT,RESOLV,OPEN,-1,0.02382
2026-06-23T22:00:54.758104+00:00,VWAP_REVERT,DYDX,CLOSE,TP,0.1483,0.1463,-1,2.377235333782838,1.348617666891419
2026-06-23T22:00:55.231200+00:00,BB_PURE_REVERT,1000SATS,OPEN,-1,9.43e-06,0.0,0.0,0,-0.36419722384438236,785658033.0,1685731091.0
2026-06-23T22:00:55.233471+00:00,ZSCORE_SLOW_REVERT,BEAT,CLOSE,TP,2.137,2.111,-1,2.113317735142705,1.2166588675713523
2026-06-23T22:00:55.483061+00:00,VWAP_TIGHT,1000SATS,OPEN,-1,9.43e-06
2026-06-23T22:00:55.484700+00:00,VWAP_TIGHT,FOLKS,CLOSE,TP,2.536,2.562,1,1.2978548895898934,1.025236593059929
2026-06-23T22:00:55.725784+00:00,WILLIAMS_R,BEAT,OPEN,1,2.111
2026-06-23T22:05:51.319975+00:00,ZSCORE_SLOW_REVERT,BEAT,OPEN,-1,2.155
2026-06-23T22:05:51.326260+00:00,CANDLE_BEAR_MARUBOZU,POWER,CLOSE,SL,0.08476,0.08936,-1,-8.380632373761195,-5.42708824917413
2026-06-23T22:05:51.340662+00:00,WILLIAMS_R,BEAT,CLOSE,TP,2.111,2.155,1,3.8486404547607385,2.084320227380369
2026-06-23T22:10:51.218586+00:00,CANDLE_BULL_ENGULF_LONG,SIREN,OPEN,1,0.04488,0.0,0.0,0,-0.0025764081838848193,29616.0,29769.0
2026-06-23T22:10:51.453730+00:00,CANDLE_MARUBOZU_LONG,SIREN,OPEN,1,0.04488
2026-06-23T22:10:51.931792+00:00,VWAP_REVERT,DYDX,OPEN,-1,0.1465,0.0,0.0,0,-0.09573843725765208,161085.2,195194.90000000002
2026-06-23T22:10:52.398934+00:00,MA_CROSS_TREND,ORDI,OPEN,1,3.197
2026-06-23T22:10:52.875328+00:00,BB_TIGHT,GTC,OPEN,-1,0.07289
2026-06-23T22:10:53.355971+00:00,MA_CROSS_FAST,AIOT,OPEN,-1,0.06011
2026-06-23T22:10:54.289264+00:00,VWAP_TIGHT,GTC,OPEN,-1,0.07289,0.0,0.0,0,0.00969920844327173,9566.9,9383.1
2026-06-23T22:10:54.297614+00:00,KELTNER_BREAKOUT,MAGMA,CLOSE,TIMEOUT,0.41694,0.42048,-1,-2.0180860555475815,-0.8490430277737907
2026-06-23T22:15:55.290079+00:00,CANDLE_EVENING_STAR_SHORT,RIVER,OPEN,-1,4.468,0.0,0.0,0,-0.17059687311047766,960.2,1355.2
2026-06-23T22:15:55.539804+00:00,WILLIAMS_R,BULLA,OPEN,-1,0.005898
2026-06-23T22:15:55.776573+00:00,KELTNER_BREAKOUT,MAGMA,OPEN,1,0.41993
2026-06-23T22:20:51.707237+00:00,BB_PURE_REVERT,GTC,CLOSE,TP,0.07232,0.07314,1,2.9215486725663773,1.1338495575221257
2026-06-23T22:20:51.709607+00:00,BB_PURE_REVERT,DYDX,CLOSE,SL,0.1429,0.1502,-1,-15.805402379286216,-5.108467459762072
2026-06-23T22:20:51.710745+00:00,ZSCORE_SLOW_REVERT,BEAT,CLOSE,TP,2.155,2.114,-1,3.4851044083526617,1.9025522041763308
2026-06-23T22:20:52.182203+00:00,CANDLE_THREE_SOLDIERS,DEXE,OPEN,1,23.48,0.0,0.0,0,0.08729683916641734,654.27,549.21
2026-06-23T22:20:52.183954+00:00,CANDLE_THREE_CROWS_SHORT,DRIFT,CLOSE,TP,0.0185,0.01811,-1,2.922162162162146,2.1081081081080972
2026-06-23T22:20:52.192443+00:00,BB_LONG_WIN,DYDX,CLOSE,SL,0.1429,0.1502,-1,-10.536934919524144,-5.108467459762072
2026-06-23T22:20:52.429002+00:00,VWAP_TIGHT,M,OPEN,1,2.856
2026-06-23T22:25:53.084884+00:00,BB_PURE_REVERT,GTC,OPEN,-1,0.07311
2026-06-23T22:25:53.319552+00:00,BB_PURE_REVERT,DYDX,OPEN,-1,0.1529
2026-06-23T22:25:53.787050+00:00,ZSCORE_SLOW_REVERT,BEAT,OPEN,-1,2.178,0.0,0.0,0,0.12726699258791987,3574.0,2767.0
2026-06-23T22:25:54.257305+00:00,CANDLE_HAMMER_SHORT,PIPPIN,OPEN,-1,0.01688,0.0,0.0,0,-0.011504763014112499,678901.0,694704.0
2026-06-23T22:25:54.497819+00:00,BB_LONG_WIN,DYDX,OPEN,-1,0.1529
2026-06-23T22:25:54.500484+00:00,VWAP_TIGHT,DYDX,CLOSE,SL,0.1464,0.1529,-1,-6.899836065573776,-4.439890710382517
2026-06-23T22:30:51.489890+00:00,CANDLE_HAMMER_LONG,GUA,CLOSE,SL,0.5121,0.4776,1,-13.793930872876384,-6.736965436438192
2026-06-23T22:30:51.492580+00:00,CANDLE_MARUBOZU_LONG,GUA,CLOSE,SL,0.5101,0.4776,1,-13.06259949029601,-6.371299745148005
2026-06-23T22:30:51.724593+00:00,WICKS_SHORT_UPPER,RIVER,OPEN,-1,4.471
2026-06-23T22:30:52.197801+00:00,CANDLE_PIERCING_LONG,GUA,OPEN,1,0.4776,0.0,0.0,0,0.2847754654983571,2346.0,1306.0
2026-06-23T22:30:52.665044+00:00,CANDLE_THREE_CROWS_SHORT,DRIFT,OPEN,-1,0.01805,0.0,0.0,0,-0.19362057490173426,160532.0,237623.0
2026-06-23T22:30:52.911637+00:00,MA_CROSS_FAST,APR,OPEN,-1,0.1931
2026-06-23T22:30:53.147296+00:00,VWAP_TIGHT,DYDX,OPEN,-1,0.1533
2026-06-23T22:35:52.357327+00:00,WICKS_LONG_LOWER,SIREN,OPEN,1,0.04427
2026-06-23T22:35:52.597040+00:00,MTF_MOMENTUM,LAB,OPEN,-1,14.788
2026-06-23T22:35:52.599132+00:00,CANDLE_THREE_SOLDIERS,GUA,CLOSE,SL,0.5005,0.4705,1,-9.231008991008984,-5.994005994005989
2026-06-23T22:35:52.843673+00:00,DONCHIAN_SHORT_WIN,ARIA,OPEN,1,0.02702
2026-06-23T22:40:52.028674+00:00,CANDLE_HAMMER_LONG,TA,CLOSE,TIMEOUT,0.07383,0.0711,1,-7.7153677366924285,-3.697683868346214
2026-06-23T22:40:52.266035+00:00,VWAP_REVERT,M,OPEN,1,2.8419
2026-06-23T22:40:52.269879+00:00,BB_PURE_REVERT,DYDX,CLOSE,TP,0.1529,0.1473,-1,10.507573577501676,3.662524525833892
2026-06-23T22:40:52.740568+00:00,CANDLE_THREE_CROWS_SHORT,RAVE,OPEN,-1,0.2715,0.0,0.0,0,-0.39096714269128063,13114.0,29951.0
2026-06-23T22:40:52.973746+00:00,CANDLE_BEAR_MARUBOZU,POWER,OPEN,-1,0.08968
2026-06-23T22:40:53.446210+00:00,CANDLE_BEAR_ENGULF,PIPPIN,OPEN,-1,0.01691,0.0,0.0,0,-0.016658426630063557,604641.0,625127.0
2026-06-23T22:40:53.456528+00:00,BB_LONG_WIN,DYDX,CLOSE,TP,0.1529,0.1473,-1,7.0050490516677835,3.662524525833892
2026-06-23T22:40:53.458737+00:00,VWAP_TIGHT,DYDX,CLOSE,TP,0.1533,0.1473,-1,5.63084148727985,3.9138943248532327
2026-06-23T22:40:53.459895+00:00,VWAP_TIGHT,1000SATS,CLOSE,TP,9.43e-06,9.38e-06,-1,0.5553340402969171,0.530222693531278
2026-06-23T22:40:53.693849+00:00,VWAP_TIGHT,FOLKS,OPEN,1,2.527
2026-06-23T22:45:52.499228+00:00,ZSCORE_SLOW_REVERT,BEAT,CLOSE,TP,2.178,2.125,-1,4.54685032139577,2.433425160697885
2026-06-23T22:45:52.746804+00:00,BB_LONG_WIN,DYDX,OPEN,-1,0.1482
2026-06-23T22:45:52.980888+00:00,VWAP_TIGHT,DYDX,OPEN,-1,0.1482
2026-06-23T22:50:52.883682+00:00,ZSCORE_SLOW_REVERT,BEAT,OPEN,-1,2.124
2026-06-23T22:50:52.891265+00:00,CANDLE_MORNING_STAR_LONG,HUMA,CLOSE,TIMEOUT,0.023053,0.022171,1,-5.978949377521371,-3.825966251680913
2026-06-23T22:50:52.906050+00:00,DONCHIAN_SHORT_WIN,BULLA,CLOSE,TP,0.005821,0.005944,1,3.9060779934719077,2.1130389967359537
2026-06-23T22:50:52.908262+00:00,VWAP_WIDE,GTC,CLOSE,TIMEOUT,0.07423,0.07276,1,-3.210497103596926,-1.9803314023979508
2026-06-23T22:50:52.917142+00:00,STOCHASTIC_EXTREME,BULLA,CLOSE,SL,0.005651,0.005944,-1,-10.689846044947792,-5.184923022473896
2026-06-23T22:55:55.018060+00:00,VOL_SPIKE_FADE,AIN,OPEN,-1,0.07021
2026-06-23T22:55:55.111668+00:00,VWAP_TIGHT,龙虾,CLOSE,TIMEOUT,0.011392,0.011259,1,-1.9912289325842625,-1.167485955056175
2026-06-23T22:55:55.399275+00:00,STOCHASTIC_EXTREME,BULLA,OPEN,-1,0.005953
2026-06-23T22:55:55.402251+00:00,OBV_DIVERGENCE,ARIA,CLOSE,SL,0.02576,0.02705,-1,-10.335527950310555,-5.007763975155277
2026-06-23T22:55:55.404773+00:00,KELTNER_BREAKOUT,ARIA,CLOSE,TIMEOUT,0.02579,0.02705,-1,-10.091229158588606,-4.885614579294303
2026-06-23T23:00:58.796769+00:00,VWAP_REVERT,1000SATS,CLOSE,TIMEOUT,9.39e-06,9.37e-06,-1,0.10598509052182775,0.21299254526091385
2026-06-23T23:00:59.044881+00:00,VWAP_TIGHT,龙虾,OPEN,-1,0.011296
2026-06-23T23:00:59.054019+00:00,CCI_EXTREME,BEAT,CLOSE,TP,2.137,2.202,1,5.763294337856804,3.041647168928402
2026-06-23T23:00:59.058817+00:00,KELTNER_BREAKOUT,LAB,CLOSE,SL,15.395,14.571,1,-11.024774277362779,-5.352387138681389
2026-06-23T23:05:47.393366+00:00,BB_PURE_REVERT,OGN,CLOSE,TP,0.01617,0.016,-1,2.673988868274583,1.0513296227581943
2026-06-23T23:05:47.632526+00:00,CANDLE_BEAR_MARUBOZU,EDU,OPEN,-1,0.03072
2026-06-23T23:05:47.641715+00:00,BB_TIGHT,GTC,CLOSE,TP,0.07289,0.07243,-1,0.9421758814652273,0.6310879407326137
2026-06-23T23:05:47.644299+00:00,VWAP_TIGHT,GTC,CLOSE,TP,0.07289,0.07243,-1,0.7066319110989205,0.6310879407326137
2026-06-23T23:05:48.119612+00:00,VWAP_TIGHT,AIOT,OPEN,1,0.0598,0.0,0.0,0,-0.0015136226034308778,3958.0,3970.0
2026-06-23T23:05:48.121654+00:00,VWAP_TIGHT,龙虾,CLOSE,TP,0.011296,0.011179,-1,1.31364730878188,1.0357648725212534
2026-06-23T23:10:56.016927+00:00,VWAP_REVERT,GTC,OPEN,1,0.07169
2026-06-23T23:10:56.020952+00:00,BB_PURE_REVERT,GTC,CLOSE,TP,0.07311,0.07169,-1,5.346836274107471,1.9422787580358238
2026-06-23T23:10:56.498124+00:00,BB_TIGHT,GTC,OPEN,1,0.07169,0.0,0.0,0,0.14968164587243754,4685.7,3465.6
2026-06-23T23:10:56.967460+00:00,VWAP_TIGHT,GTC,OPEN,1,0.07169
2026-06-23T23:10:56.991964+00:00,VWAP_TIGHT,DYDX,CLOSE,TP,0.1482,0.1471,-1,0.8733603238866297,0.7422402159244197
2026-06-23T23:10:56.993528+00:00,VWAP_TIGHT,AIOT,CLOSE,TP,0.0598,0.06035,1,1.1395986622073628,0.9197324414715751
2026-06-23T23:10:57.226530+00:00,VWAP_TIGHT,龙虾,OPEN,1,0.01115
2026-06-23T23:10:57.461682+00:00,VWAP_WIDE,GTC,OPEN,1,0.07169
2026-06-23T23:15:52.310939+00:00,CANDLE_HAMMER_LONG,TA,OPEN,1,0.07109
2026-06-23T23:15:52.313546+00:00,VWAP_REVERT,BAS,CLOSE,TIMEOUT,0.031178,0.031808,-1,-4.361311180960947,-2.0206555904804735
2026-06-23T23:15:52.548059+00:00,BB_PURE_REVERT,GTC,OPEN,1,0.07176
2026-06-23T23:15:53.032301+00:00,CCI_EXTREME,KAT,OPEN,1,0.005343,0.0,0.0,0,0.44197555973627567,467929.0,181082.0
2026-06-23T23:20:51.872511+00:00,CANDLE_HAMMER_LONG,DEXE,OPEN,1,23.33
2026-06-23T23:25:49.531039+00:00,CANDLE_MARUBOZU_LONG,IRYS,CLOSE,TIMEOUT,0.01526,0.01524,1,-0.5821231979030037,-0.13106159895150188
2026-06-23T23:25:49.538640+00:00,CANDLE_MORNING_STAR_LONG,COLLECT,CLOSE,TIMEOUT,0.04591,0.04573,1,-0.8281071661947275,-0.3920714441298183
2026-06-23T23:25:49.540066+00:00,CANDLE_BEAR_MARUBOZU,PIPPIN,CLOSE,SL,0.01613,0.01695,-1,-7.865542467451966,-5.083694978301311
2026-06-23T23:25:49.548541+00:00,BB_TIGHT,GTC,CLOSE,TP,0.07169,0.07215,1,0.9633031106151543,0.6416515553075771
2026-06-23T23:25:49.783341+00:00,BB_TIGHT,UB,OPEN,-1,0.07453
2026-06-23T23:25:49.785636+00:00,VWAP_TIGHT,GTC,CLOSE,TP,0.07169,0.07215,1,0.7224773329613657,0.6416515553075771
2026-06-23T23:30:54.161970+00:00,CANDLE_MARUBOZU_LONG,IRYS,OPEN,1,0.01524,0.0,0.0,0,-0.22709397991000826,318896.0,506291.0
2026-06-23T23:30:54.396485+00:00,VWAP_REVERT,BAS,OPEN,-1,0.031803
2026-06-23T23:30:54.403443+00:00,CANDLE_THREE_CROWS_SHORT,MANTRA,CLOSE,TIMEOUT,0.007021,0.007019,-1,-0.197271044010819,0.028485970659453998
2026-06-23T23:30:54.412584+00:00,ZSCORE_TIGHT,CELO,CLOSE,TIMEOUT,0.0617,0.06112,1,-1.6500486223662816,-0.9400324149108544
2026-06-23T23:30:54.878535+00:00,VWAP_TIGHT,DYDX,OPEN,-1,0.1501
2026-06-23T23:30:54.880287+00:00,VWAP_TIGHT,龙虾,CLOSE,TP,0.01115,0.011206,1,0.5133632286995582,0.5022421524663722
2026-06-23T23:35:54.074810+00:00,BB_TIGHT,UB,CLOSE,TP,0.07453,0.07376,-1,1.7462820340802176,1.0331410170401087
2026-06-23T23:35:54.077595+00:00,BB_LONG_WIN,BEAT,CLOSE,SL,2.137,2.313,-1,-16.791689284043066,-8.235844642021533
2026-06-23T23:40:54.286783+00:00,CANDLE_BEAR_MARUBOZU,POWER,CLOSE,TP,0.08968,0.08759,-1,3.2557627118643984,2.3305084745762654
2026-06-23T23:40:54.565193+00:00,BB_TIGHT,CTSI,OPEN,1,0.02245
2026-06-23T23:40:54.797980+00:00,BB_LONG_WIN,BEAT,OPEN,-1,2.299
2026-06-23T23:40:55.031486+00:00,MA_CROSS_SLOW,MMT,OPEN,-1,0.1795
2026-06-23T23:40:55.497001+00:00,VWAP_TIGHT,GTC,OPEN,1,0.07179,0.0,0.0,0,-0.19868771245619116,3040.9,4548.9
2026-06-23T23:45:51.821816+00:00,CANDLE_THREE_SOLDIERS,JCT,OPEN,1,0.005631
2026-06-23T23:45:51.831414+00:00,VWAP_TIGHT,DYDX,CLOSE,TP,0.1501,0.1485,-1,1.358934043970704,1.0659560293138028
2026-06-23T23:45:52.299344+00:00,VWAP_TIGHT,CELO,OPEN,1,0.06099,0.0,0.0,0,-0.6371724196596962,8743.8,39454.3
2026-06-23T23:45:52.767657+00:00,VWAP_TIGHT,龙虾,OPEN,-1,0.011275
2026-06-23T23:45:52.769020+00:00,VWAP_WIDE,CELO,CLOSE,TIMEOUT,0.06168,0.06099,1,-1.9180155642023253,-1.1186770428015502
2026-06-23T23:50:53.119186+00:00,CANDLE_MORNING_STAR_LONG,GUA,OPEN,1,0.467
2026-06-23T23:50:53.361578+00:00,MA_CROSS_FAST,GWEI,OPEN,1,0.119
2026-06-23T23:50:53.596316+00:00,VWAP_TIGHT,DYDX,OPEN,-1,0.1494
2026-06-23T23:55:53.713902+00:00,ZSCORE_SLOW_REVERT,BEAT,CLOSE,SL,2.124,2.361,-1,-22.63638418079097,-11.158192090395485
2026-06-23T23:55:53.717383+00:00,MA_CROSS_TREND,BROCCOLIF3B,CLOSE,TP,0.004416,0.004489,1,4.479239130434793,1.653079710144931
2026-06-23T23:55:53.736151+00:00,MACD_CROSS,APR,CLOSE,TP,0.193,0.1969,1,3.7214507772020586,2.0207253886010292
2026-06-24T00:00:59.353374+00:00,CANDLE_BULL_ENGULF_LONG,UB,CLOSE,TP,0.07302,0.07705,1,10.718071761161301,5.519035880580652
2026-06-24T00:00:59.357030+00:00,WICKS_LONG_LOWER,UB,CLOSE,TP,0.07352,0.07705,1,9.28282916213273,4.801414581066365
2026-06-24T00:00:59.358783+00:00,WICKS_SHORT_UPPER,PIPPIN,CLOSE,SL,0.01619,0.017,-1,-10.3261766522545,-5.00308832612725
2026-06-24T00:00:59.360452+00:00,VWAP_REVERT,UB,CLOSE,TP,0.07539,0.07705,1,4.083767077861772,2.201883538930886
2026-06-24T00:00:59.597379+00:00,ZSCORE_SLOW_REVERT,BEAT,OPEN,-1,2.365
2026-06-24T00:00:59.598889+00:00,ZSCORE_SLOW_REVERT,UB,CLOSE,TP,0.07445,0.07705,1,6.66455339153792,3.49227669576896
2026-06-24T00:00:59.602931+00:00,CANDLE_MORNING_STAR_LONG,UB,CLOSE,TP,0.07383,0.07705,1,6.302056074766327,4.361370716510885
2026-06-24T00:00:59.843009+00:00,BB_TIGHT,UB,OPEN,-1,0.07705
2026-06-24T00:00:59.844694+00:00,BB_TIGHT,CTSI,CLOSE,TP,0.02245,0.02257,1,0.7490423162583392,0.5345211581291696
2026-06-24T00:00:59.847023+00:00,VWAP_WIDE,UB,CLOSE,TP,0.07539,0.07705,1,3.06282530839633,2.201883538930886
2026-06-24T00:01:00.086410+00:00,MACD_CROSS,LAB,OPEN,1,14.555
2026-06-24T00:01:00.088650+00:00,MACD_CROSS,BOME,CLOSE,TIMEOUT,0.0004122,0.0004175,-1,-2.8915672003881707,-1.2857836001940854
2026-06-24T00:05:48.875683+00:00,WICKS_LONG_LOWER,ZEREBRO,CLOSE,TP,0.038024,0.038805,1,3.787931832526809,2.0539659162634045
2026-06-24T00:05:48.878753+00:00,VWAP_REVERT,BAS,CLOSE,TP,0.031803,0.031471,-1,1.7678533471684998,1.0439266735842498
2026-06-24T00:05:49.112815+00:00,VWAP_REVERT,UB,OPEN,-1,0.07707
2026-06-24T00:05:49.118473+00:00,MA_CROSS_TREND,THE,CLOSE,TP,0.06451,0.06578,1,5.4260610758022345,1.9686870252674116
2026-06-24T00:05:49.124627+00:00,CANDLE_BEAR_MARUBOZU,ENSO,CLOSE,SL,0.6288,0.6657,-1,-9.042480916030518,-5.868320610687012
2026-06-24T00:05:49.591432+00:00,CANDLE_BEAR_MARUBOZU,POWER,OPEN,-1,0.08829
2026-06-24T00:05:49.603931+00:00,VWAP_TIGHT,GTC,CLOSE,TP,0.07179,0.07218,1,0.5748767237776587,0.5432511491851059
2026-06-24T00:05:49.838195+00:00,VWAP_WIDE,UB,OPEN,1,0.07707
2026-06-24T00:10:54.215213+00:00,CANDLE_HAMMER_LONG,BSB,CLOSE,TP,0.32368,0.33431,1,6.248215521502702,3.284107760751351
2026-06-24T00:10:54.221498+00:00,ZSCORE_SLOW_REVERT,BEAT,CLOSE,TP,2.365,2.34,-1,1.7941649048626092,1.0570824524313045
2026-06-24T00:10:54.226196+00:00,CANDLE_PIERCING_LONG,GUA,CLOSE,SL,0.4776,0.4463,1,-10.070402010050268,-6.553601340033512
2026-06-24T00:10:54.227416+00:00,CANDLE_THREE_SOLDIERS,UB,CLOSE,TP,0.07565,0.07728,1,2.9919894249834895,2.1546596166556595
2026-06-24T00:10:54.228601+00:00,CANDLE_HAMMER_SHORT,ENSO,CLOSE,SL,0.6343,0.6672,-1,-8.020230174996067,-5.1868201166640455
2026-06-24T00:10:54.462634+00:00,CANDLE_BEAR_MARUBOZU,PIPPIN,OPEN,-1,0.01694
2026-06-24T00:10:54.473381+00:00,VWAP_TIGHT,CELO,CLOSE,TP,0.06099,0.06134,1,0.6207968519429319,0.5738645679619546
2026-06-24T00:10:54.708337+00:00,VWAP_TIGHT,1000SATS,OPEN,-1,9.45e-06
2026-06-24T00:10:54.718208+00:00,MACD_CROSS,BSB,CLOSE,SL,0.32432,0.33431,-1,-6.480582141095214,-3.0802910705476068
2026-06-24T00:10:54.722049+00:00,WILLIAMS_R,KAT,CLOSE,TP,0.005268,0.005376,1,3.7802277904327863,2.050113895216393
2026-06-24T00:10:54.723472+00:00,CCI_EXTREME,UB,CLOSE,SL,0.07341,0.07728,-1,-10.863522680833668,-5.271761340416835
2026-06-24T00:10:54.724632+00:00,CCI_EXTREME,NAORIS,CLOSE,TP,0.03409,0.03491,1,4.490794954532087,2.405397477266044
2026-06-24T00:10:54.725720+00:00,HEIKIN_ASHI_TREND,CYS,CLOSE,TIMEOUT,0.3714,0.3663,-1,2.426365105008074,1.373182552504037
2026-06-24T00:10:55.195525+00:00,OBV_DIVERGENCE,US,OPEN,-1,0.014989,0.0,0.0,0,-0.6127559832223045,6278.0,26146.0
2026-06-24T00:15:54.368462+00:00,VOL_SPIKE_FADE,龙虾,OPEN,-1,0.01141
2026-06-24T00:15:54.371461+00:00,VWAP_REVERT,GTC,CLOSE,TP,0.07169,0.07266,1,2.386095689775418,1.353047844887709
2026-06-24T00:15:54.373078+00:00,VWAP_REVERT,FOLKS,CLOSE,TIMEOUT,2.616,2.523,1,-7.430091743119264,-3.555045871559632
2026-06-24T00:15:54.377544+00:00,BB_PURE_REVERT,GTC,CLOSE,TP,0.07176,0.07266,1,3.2825418060200584,1.2541806020066861
2026-06-24T00:15:54.841647+00:00,ZSCORE_SLOW_REVERT,BEAT,OPEN,-1,2.31,0.0,0.0,0,-0.2687054272936057,3025.0,5248.0
2026-06-24T00:15:55.307738+00:00,MEAN_REVERT_BB_RSI,FORM,OPEN,-1,0.2356
